[Terrain]
datatype	ground_area_text_storage	version	1.0.0
129	22	water	-10000
130	22	water	-10000
131	22	water	-10000
132	22	water	-10000
133	22	water	-10000
134	22	water	-10000
135	22	water	-10000
136	22	water	-9836
137	22	water	-9616
138	22	water	-10000
139	22	water	-9506
140	22	water	-9177
141	22	water	-9232
142	22	water	-9232
143	22	water	-8848
144	22	water	-8848
145	22	water	-9122
146	22	water	-9451
147	22	water	-9506
148	22	water	-9342
149	22	water	-9506
150	22	water	-9671
151	22	water	-9891
152	22	water	-10000
153	22	water	-9836
154	22	water	-10000
155	22	water	-10000
156	22	water	-10000
157	22	water	-10000
158	22	water	-10000
159	22	water	-9836
160	22	water	-9561
161	22	water	-9506
162	22	water	-9506
163	22	water	-9397
164	22	water	-9781
165	22	water	-9836
166	22	water	-9891
167	22	water	-9891
168	22	water	-10000
169	22	water	-10000
170	22	water	-10000
171	22	water	-10000
172	22	water	-10000
173	22	water	-10000
174	22	water	-10000
175	22	water	-10000
176	22	water	-10000
177	22	water	-10000
178	22	water	-10000
179	22	water	-9891
180	22	water	-10000
181	22	water	-10000
182	22	water	-10000
183	22	water	-9781
184	22	water	-9506
185	22	water	-9232
186	22	water	-8957
187	22	water	-8518
188	22	water	-8299
189	22	water	-8299
190	22	water	-8079
191	22	water	-8518
192	22	water	-8848
193	22	water	-8902
194	22	water	-9177
195	22	water	-8738
196	22	water	-8628
197	22	water	-9012
198	22	water	-9067
199	22	water	-9012
0	23	water	-9067
1	23	water	-228
2	23	ground	705
3	23	ground	1090
4	23	ground	815
5	23	ground	211
6	23	water	-228
7	23	water	-887
8	23	water	-1271
9	23	water	-1161
10	23	water	-393
11	23	water	-612
12	23	water	-777
13	23	water	-942
14	23	water	-1546
15	23	water	-1546
16	23	water	-1491
17	23	water	-1381
18	23	water	-1436
19	23	water	-1820
20	23	water	-2095
21	23	water	-2424
22	23	water	-2699
23	23	water	-2369
24	23	water	-2040
25	23	water	-1820
26	23	water	-2040
27	23	water	-1820
28	23	water	-2040
29	23	water	-1875
30	23	water	-1820
31	23	water	-1985
32	23	water	-2424
33	23	water	-2644
34	23	water	-2534
35	23	water	-2534
36	23	water	-2918
37	23	water	-2918
38	23	water	-3467
39	23	water	-3467
40	23	water	-3083
41	23	water	-2753
42	23	water	-2863
43	23	water	-2753
44	23	water	-2259
45	23	water	-2863
46	23	water	-3357
47	23	water	-3193
48	23	water	-2699
49	23	water	-2863
50	23	water	-2534
51	23	water	-2863
52	23	water	-2424
53	23	water	-2204
54	23	water	-2973
55	23	water	-3851
56	23	water	-3357
57	23	water	-3248
58	23	water	-3522
59	23	water	-4126
60	23	water	-3906
61	23	water	-4400
62	23	water	-4291
63	23	water	-4840
64	23	water	-5389
65	23	water	-5334
66	23	water	-5773
67	23	water	-6157
68	23	water	-6048
69	23	water	-5663
70	23	water	-5993
71	23	water	-5718
72	23	water	-5993
73	23	water	-6322
74	23	water	-6102
75	23	water	-5828
76	23	water	-6651
77	23	water	-6926
78	23	water	-7530
79	23	water	-7750
80	23	water	-7640
81	23	water	-8024
82	23	water	-8683
83	23	water	-8353
84	23	water	-8244
85	23	water	-8299
86	23	water	-8134
87	23	water	-8573
88	23	water	-9451
89	23	water	-9177
90	23	water	-8573
91	23	water	-8573
92	23	water	-8793
93	23	water	-9616
94	23	water	-9342
95	23	water	-9287
96	23	water	-9122
97	23	water	-9122
98	23	water	-9067
99	23	water	-8902
100	23	water	-8024
101	23	water	-7695
102	23	water	-8189
103	23	water	-8793
104	23	water	-9342
105	23	water	-9561
106	23	water	-9616
107	23	water	-9726
108	23	water	-10000
109	23	water	-10000
110	23	water	-10000
111	23	water	-10000
112	23	water	-9561
113	23	water	-9287
114	23	water	-8738
115	23	water	-9012
116	23	water	-9342
117	23	water	-9781
118	23	water	-10000
119	23	water	-10000
120	23	water	-10000
121	23	water	-10000
122	23	water	-10000
123	23	water	-10000
124	23	water	-10000
125	23	water	-10000
126	23	water	-10000
127	23	water	-10000
128	23	water	-10000
129	23	water	-10000
130	23	water	-10000
131	23	water	-10000
132	23	water	-10000
133	23	water	-10000
134	23	water	-10000
135	23	water	-9946
136	23	water	-9781
137	23	water	-9836
138	23	water	-10000
139	23	water	-9836
140	23	water	-9616
141	23	water	-9397
142	23	water	-9506
143	23	water	-9122
144	23	water	-8793
145	23	water	-9232
146	23	water	-9726
147	23	water	-9232
148	23	water	-9232
149	23	water	-9232
150	23	water	-9067
151	23	water	-9232
152	23	water	-9781
153	23	water	-9946
154	23	water	-10000
155	23	water	-9836
156	23	water	-10000
157	23	water	-10000
158	23	water	-10000
159	23	water	-10000
160	23	water	-9671
161	23	water	-9561
162	23	water	-9726
163	23	water	-9946
164	23	water	-9891
165	23	water	-9946
166	23	water	-10000
167	23	water	-9232
168	23	water	-10000
169	23	water	-9946
170	23	water	-10000
171	23	water	-10000
172	23	water	-10000
173	23	water	-10000
174	23	water	-10000
175	23	water	-10000
176	23	water	-10000
177	23	water	-10000
178	23	water	-10000
179	23	water	-10000
180	23	water	-10000
181	23	water	-10000
182	23	water	-9012
183	23	water	-9397
184	23	water	-9671
185	23	water	-9342
186	23	water	-8957
187	23	water	-8683
188	23	water	-8079
189	23	water	-8079
190	23	water	-7914
191	23	water	-8518
192	23	water	-8573
193	23	water	-8628
194	23	water	-8518
195	23	water	-8244
196	23	water	-8408
197	23	water	-8628
198	23	water	-9067
199	23	water	-8957
0	24	water	-8683
1	24	ground	760
2	24	ground	650
3	24	ground	760
4	24	ground	321
5	24	ground	101
6	24	water	-63
7	24	water	-667
8	24	water	-997
9	24	water	-832
10	24	water	-557
11	24	water	-997
12	24	water	-1106
13	24	water	-722
14	24	water	-1491
15	24	water	-1381
16	24	water	-1106
17	24	water	-1600
18	24	water	-1765
19	24	water	-2259
20	24	water	-2259
21	24	water	-2095
22	24	water	-2369
23	24	water	-2424
24	24	water	-1985
25	24	water	-2150
26	24	water	-2369
27	24	water	-2204
28	24	water	-2095
29	24	water	-2479
30	24	water	-1985
31	24	water	-1820
32	24	water	-2259
33	24	water	-2040
34	24	water	-2753
35	24	water	-2863
36	24	water	-3028
37	24	water	-3083
38	24	water	-3357
39	24	water	-3577
40	24	water	-3687
41	24	water	-3028
42	24	water	-2808
43	24	water	-2424
44	24	water	-2259
45	24	water	-2259
46	24	water	-2863
47	24	water	-3302
48	24	water	-3248
49	24	water	-3193
50	24	water	-2644
51	24	water	-2863
52	24	water	-2534
53	24	water	-2589
54	24	water	-3083
55	24	water	-3522
56	24	water	-3412
57	24	water	-3632
58	24	water	-3742
59	24	water	-3906
60	24	water	-4291
61	24	water	-4895
62	24	water	-4785
63	24	water	-4950
64	24	water	-5553
65	24	water	-5993
66	24	water	-6048
67	24	water	-6597
68	24	water	-6761
69	24	water	-6267
70	24	water	-6432
71	24	water	-6597
72	24	water	-6212
73	24	water	-5883
74	24	water	-6102
75	24	water	-6322
76	24	water	-7091
77	24	water	-7475
78	24	water	-7859
79	24	water	-8024
80	24	water	-8134
81	24	water	-8793
82	24	water	-8353
83	24	water	-8079
84	24	water	-7969
85	24	water	-8299
86	24	water	-8024
87	24	water	-8408
88	24	water	-9067
89	24	water	-8683
90	24	water	-8573
91	24	water	-8573
92	24	water	-8848
93	24	water	-8848
94	24	water	-9177
95	24	water	-9287
96	24	water	-9287
97	24	water	-8902
98	24	water	-8518
99	24	water	-8408
100	24	water	-8408
101	24	water	-8518
102	24	water	-8189
103	24	water	-8628
104	24	water	-8738
105	24	water	-8793
106	24	water	-9506
107	24	water	-9397
108	24	water	-9891
109	24	water	-10000
110	24	water	-9781
111	24	water	-9671
112	24	water	-9012
113	24	water	-9012
114	24	water	-8957
115	24	water	-9177
116	24	water	-9397
117	24	water	-9726
118	24	water	-10000
119	24	water	-10000
120	24	water	-10000
121	24	water	-10000
122	24	water	-10000
123	24	water	-10000
124	24	water	-10000
125	24	water	-10000
126	24	water	-10000
127	24	water	-10000
128	24	water	-10000
129	24	water	-10000
130	24	water	-10000
131	24	water	-10000
132	24	water	-9946
133	24	water	-9781
134	24	water	-9891
135	24	water	-9342
136	24	water	-9232
137	24	water	-9451
138	24	water	-9561
139	24	water	-9177
140	24	water	-8957
141	24	water	-9012
142	24	water	-9397
143	24	water	-9232
144	24	water	-8902
145	24	water	-9177
146	24	water	-9342
147	24	water	-8738
148	24	water	-9067
149	24	water	-8848
150	24	water	-8848
151	24	water	-9342
152	24	water	-9397
153	24	water	-9836
154	24	water	-10000
155	24	water	-10000
156	24	water	-10000
157	24	water	-10000
158	24	water	-10000
159	24	water	-10000
160	24	water	-9891
161	24	water	-10000
162	24	water	-10000
163	24	water	-9946
164	24	water	-10000
165	24	water	-10000
166	24	water	-9836
167	24	water	-9561
168	24	water	-9561
169	24	water	-9451
170	24	water	-9891
171	24	water	-10000
172	24	water	-10000
173	24	water	-10000
174	24	water	-10000
175	24	water	-9891
176	24	water	-10000
177	24	water	-10000
178	24	water	-10000
179	24	water	-10000
180	24	water	-10000
181	24	water	-9836
182	24	water	-9287
183	24	water	-9122
184	24	water	-9287
185	24	water	-9287
186	24	water	-9067
187	24	water	-9067
188	24	water	-8518
189	24	water	-8244
190	24	water	-8628
191	24	water	-8738
192	24	water	-8299
193	24	water	-7859
194	24	water	-7859
195	24	water	-7859
196	24	water	-8189
197	24	water	-8024
198	24	water	-8408
199	24	water	-8683
0	25	water	-8573
1	25	ground	156
2	25	water	-63
3	25	water	-118
4	25	water	-63
5	25	water	-173
6	25	water	-667
7	25	water	-832
8	25	water	-612
9	25	water	-722
10	25	water	-1161
11	25	water	-1106
12	25	water	-1600
13	25	water	-1436
14	25	water	-1491
15	25	water	-1381
16	25	water	-1491
17	25	water	-1491
18	25	water	-1546
19	25	water	-2314
20	25	water	-2314
21	25	water	-2204
22	25	water	-1930
23	25	water	-2095
24	25	water	-2150
25	25	water	-1930
26	25	water	-2204
27	25	water	-2424
28	25	water	-2753
29	25	water	-2753
30	25	water	-2259
31	25	water	-1930
32	25	water	-2150
33	25	water	-2424
34	25	water	-2808
35	25	water	-2973
36	25	water	-2699
37	25	water	-3248
38	25	water	-3302
39	25	water	-3193
40	25	water	-3193
41	25	water	-2699
42	25	water	-2644
43	25	water	-2699
44	25	water	-2808
45	25	water	-2589
46	25	water	-2863
47	25	water	-2918
48	25	water	-3522
49	25	water	-3522
50	25	water	-2863
51	25	water	-2863
52	25	water	-3248
53	25	water	-3028
54	25	water	-2753
55	25	water	-2973
56	25	water	-3522
57	25	water	-3797
58	25	water	-4236
59	25	water	-4071
60	25	water	-4236
61	25	water	-4291
62	25	water	-4510
63	25	water	-4840
64	25	water	-5444
65	25	water	-5279
66	25	water	-5553
67	25	water	-5883
68	25	water	-5993
69	25	water	-5773
70	25	water	-6048
71	25	water	-6267
72	25	water	-6267
73	25	water	-6102
74	25	water	-6157
75	25	water	-5883
76	25	water	-6542
77	25	water	-7036
78	25	water	-7036
79	25	water	-7640
80	25	water	-8463
81	25	water	-8957
82	25	water	-8793
83	25	water	-8408
84	25	water	-8189
85	25	water	-8518
86	25	water	-8848
87	25	water	-9012
88	25	water	-8902
89	25	water	-9232
90	25	water	-8902
91	25	water	-8738
92	25	water	-9012
93	25	water	-8793
94	25	water	-9232
95	25	water	-9287
96	25	water	-9397
97	25	water	-9177
98	25	water	-9012
99	25	water	-9067
100	25	water	-9122
101	25	water	-8628
102	25	water	-8353
103	25	water	-9012
104	25	water	-9561
105	25	water	-9232
106	25	water	-9781
107	25	water	-9946
108	25	water	-9616
109	25	water	-9836
110	25	water	-9616
111	25	water	-9836
112	25	water	-9616
113	25	water	-9287
114	25	water	-8902
115	25	water	-9397
116	25	water	-9342
117	25	water	-9451
118	25	water	-10000
119	25	water	-10000
120	25	water	-10000
121	25	water	-10000
122	25	water	-10000
123	25	water	-10000
124	25	water	-10000
125	25	water	-10000
126	25	water	-10000
127	25	water	-10000
128	25	water	-10000
129	25	water	-10000
130	25	water	-10000
131	25	water	-10000
132	25	water	-10000
133	25	water	-10000
134	25	water	-9836
135	25	water	-9397
136	25	water	-9616
137	25	water	-9506
138	25	water	-9067
139	25	water	-8902
140	25	water	-9232
141	25	water	-9561
142	25	water	-9177
143	25	water	-9067
144	25	water	-8738
145	25	water	-9287
146	25	water	-9616
147	25	water	-8848
148	25	water	-8738
149	25	water	-8957
150	25	water	-9012
151	25	water	-8957
152	25	water	-9232
153	25	water	-9671
154	25	water	-10000
155	25	water	-10000
156	25	water	-10000
157	25	water	-10000
158	25	water	-10000
159	25	water	-10000
160	25	water	-10000
161	25	water	-10000
162	25	water	-10000
163	25	water	-9946
164	25	water	-10000
165	25	water	-10000
166	25	water	-9946
167	25	water	-9616
168	25	water	-9397
169	25	water	-9397
170	25	water	-10000
171	25	water	-10000
172	25	water	-10000
173	25	water	-10000
174	25	water	-10000
175	25	water	-10000
176	25	water	-10000
177	25	water	-9891
178	25	water	-10000
179	25	water	-10000
180	25	water	-10000
181	25	water	-10000
182	25	water	-9451
183	25	water	-8683
184	25	water	-8848
185	25	water	-8793
186	25	water	-8573
187	25	water	-8518
188	25	water	-8189
189	25	water	-8408
190	25	water	-8353
191	25	water	-8408
192	25	water	-8134
193	25	water	-8299
194	25	water	-7914
195	25	water	-8134
196	25	water	-8244
197	25	water	-7750
198	25	water	-8244
199	25	water	-8628
0	26	water	-8628
1	26	ground	47
2	26	water	-448
3	26	water	-502
4	26	water	-502
5	26	water	-502
6	26	water	-612
7	26	water	-887
8	26	water	-777
9	26	water	-887
10	26	water	-1326
11	26	water	-1216
12	26	water	-1765
13	26	water	-1600
14	26	water	-1600
15	26	water	-1765
16	26	water	-1326
17	26	water	-1326
18	26	water	-1436
19	26	water	-2040
20	26	water	-2644
21	26	water	-2644
22	26	water	-1985
23	26	water	-2040
24	26	water	-1985
25	26	water	-2204
26	26	water	-2259
27	26	water	-2150
28	26	water	-2314
29	26	water	-2808
30	26	water	-2424
31	26	water	-2095
32	26	water	-2424
33	26	water	-3083
34	26	water	-3138
35	26	water	-2863
36	26	water	-2534
37	26	water	-2808
38	26	water	-2863
39	26	water	-2973
40	26	water	-2753
41	26	water	-2424
42	26	water	-2424
43	26	water	-2534
44	26	water	-2863
45	26	water	-3193
46	26	water	-3412
47	26	water	-2863
48	26	water	-3083
49	26	water	-3522
50	26	water	-2863
51	26	water	-2644
52	26	water	-2973
53	26	water	-3028
54	26	water	-2863
55	26	water	-2973
56	26	water	-3851
57	26	water	-4291
58	26	water	-4236
59	26	water	-4016
60	26	water	-4071
61	26	water	-3961
62	26	water	-4126
63	26	water	-4565
64	26	water	-4895
65	26	water	-4895
66	26	water	-5334
67	26	water	-5663
68	26	water	-5608
69	26	water	-5389
70	26	water	-5663
71	26	water	-5938
72	26	water	-6102
73	26	water	-5993
74	26	water	-5883
75	26	water	-5608
76	26	water	-6048
77	26	water	-6761
78	26	water	-6706
79	26	water	-7640
80	26	water	-8353
81	26	water	-8793
82	26	water	-9287
83	26	water	-9067
84	26	water	-9012
85	26	water	-8848
86	26	water	-9012
87	26	water	-8793
88	26	water	-8628
89	26	water	-8957
90	26	water	-9067
91	26	water	-9232
92	26	water	-8902
93	26	water	-8957
94	26	water	-9067
95	26	water	-9177
96	26	water	-9177
97	26	water	-9342
98	26	water	-9726
99	26	water	-9451
100	26	water	-9067
101	26	water	-8902
102	26	water	-8957
103	26	water	-9342
104	26	water	-9561
105	26	water	-9561
106	26	water	-9946
107	26	water	-9891
108	26	water	-10000
109	26	water	-9836
110	26	water	-9616
111	26	water	-10000
112	26	water	-9946
113	26	water	-9397
114	26	water	-9451
115	26	water	-9561
116	26	water	-9342
117	26	water	-9616
118	26	water	-10000
119	26	water	-10000
120	26	water	-10000
121	26	water	-10000
122	26	water	-10000
123	26	water	-10000
124	26	water	-10000
125	26	water	-10000
126	26	water	-10000
127	26	water	-10000
128	26	water	-10000
129	26	water	-10000
130	26	water	-10000
131	26	water	-10000
132	26	water	-10000
133	26	water	-10000
134	26	water	-10000
135	26	water	-9671
136	26	water	-9671
137	26	water	-9177
138	26	water	-9287
139	26	water	-9397
140	26	water	-9561
141	26	water	-9561
142	26	water	-9561
143	26	water	-9012
144	26	water	-8463
145	26	water	-9397
146	26	water	-9451
147	26	water	-8957
148	26	water	-8738
149	26	water	-8957
150	26	water	-8957
151	26	water	-9342
152	26	water	-9342
153	26	water	-9671
154	26	water	-9891
155	26	water	-10000
156	26	water	-10000
157	26	water	-10000
158	26	water	-10000
159	26	water	-10000
160	26	water	-10000
161	26	water	-10000
162	26	water	-10000
163	26	water	-10000
164	26	water	-10000
165	26	water	-10000
166	26	water	-9836
167	26	water	-9616
168	26	water	-9891
169	26	water	-9561
170	26	water	-10000
171	26	water	-10000
172	26	water	-10000
173	26	water	-10000
174	26	water	-10000
175	26	water	-10000
176	26	water	-10000
177	26	water	-9946
178	26	water	-10000
179	26	water	-10000
180	26	water	-10000
181	26	water	-9891
182	26	water	-9342
183	26	water	-8848
184	26	water	-8463
185	26	water	-8518
186	26	water	-8408
187	26	water	-8518
188	26	water	-7914
189	26	water	-7859
190	26	water	-8024
191	26	water	-8134
192	26	water	-8299
193	26	water	-8518
194	26	water	-8518
195	26	water	-8793
196	26	water	-8902
197	26	water	-8079
198	26	water	-8024
199	26	water	-8518
0	27	water	-8793
1	27	ground	101
2	27	water	-63
3	27	water	-63
4	27	water	-338
5	27	water	-393
6	27	water	-832
7	27	water	-887
8	27	water	-887
9	27	water	-722
10	27	water	-942
11	27	water	-997
12	27	water	-1491
13	27	water	-1600
14	27	water	-1271
15	27	water	-1271
16	27	water	-997
17	27	water	-2095
18	27	water	-1875
19	27	water	-2150
20	27	water	-2644
21	27	water	-2753
22	27	water	-1930
23	27	water	-1546
24	27	water	-1326
25	27	water	-1655
26	27	water	-2259
27	27	water	-2424
28	27	water	-2369
29	27	water	-2369
30	27	water	-2204
31	27	water	-2150
32	27	water	-2369
33	27	water	-2644
34	27	water	-3248
35	27	water	-3083
36	27	water	-2699
37	27	water	-2259
38	27	water	-2040
39	27	water	-2644
40	27	water	-2863
41	27	water	-2259
42	27	water	-1875
43	27	water	-2259
44	27	water	-2699
45	27	water	-3028
46	27	water	-3632
47	27	water	-3083
48	27	water	-3083
49	27	water	-3357
50	27	water	-3083
51	27	water	-2973
52	27	water	-3248
53	27	water	-3193
54	27	water	-3193
55	27	water	-3742
56	27	water	-4126
57	27	water	-4181
58	27	water	-3961
59	27	water	-3797
60	27	water	-3906
61	27	water	-4016
62	27	water	-4071
63	27	water	-4016
64	27	water	-4510
65	27	water	-4730
66	27	water	-4785
67	27	water	-5663
68	27	water	-5938
69	27	water	-5663
70	27	water	-5663
71	27	water	-5773
72	27	water	-6212
73	27	water	-5828
74	27	water	-5663
75	27	water	-5663
76	27	water	-6212
77	27	water	-6761
78	27	water	-6926
79	27	water	-7585
80	27	water	-7750
81	27	water	-8738
82	27	water	-9342
83	27	water	-9616
84	27	water	-9451
85	27	water	-9122
86	27	water	-9232
87	27	water	-8848
88	27	water	-8628
89	27	water	-9232
90	27	water	-9342
91	27	water	-9287
92	27	water	-8848
93	27	water	-8902
94	27	water	-8957
95	27	water	-9451
96	27	water	-9671
97	27	water	-9946
98	27	water	-10000
99	27	water	-9616
100	27	water	-9177
101	27	water	-9012
102	27	water	-9012
103	27	water	-9397
104	27	water	-9671
105	27	water	-9671
106	27	water	-9891
107	27	water	-10000
108	27	water	-10000
109	27	water	-9726
110	27	water	-9342
111	27	water	-9671
112	27	water	-9506
113	27	water	-9726
114	27	water	-9891
115	27	water	-9726
116	27	water	-9287
117	27	water	-9726
118	27	water	-9671
119	27	water	-10000
120	27	water	-10000
121	27	water	-10000
122	27	water	-9836
123	27	water	-10000
124	27	water	-10000
125	27	water	-10000
126	27	water	-10000
127	27	water	-10000
128	27	water	-10000
129	27	water	-10000
130	27	water	-10000
131	27	water	-10000
132	27	water	-10000
133	27	water	-10000
134	27	water	-9891
135	27	water	-9561
136	27	water	-9177
137	27	water	-8628
138	27	water	-9067
139	27	water	-9012
140	27	water	-9177
141	27	water	-9287
142	27	water	-9012
143	27	water	-8518
144	27	water	-8518
145	27	water	-9177
146	27	water	-9616
147	27	water	-9671
148	27	water	-9506
149	27	water	-9506
150	27	water	-9232
151	27	water	-9012
152	27	water	-9012
153	27	water	-9616
154	27	water	-9891
155	27	water	-10000
156	27	water	-10000
157	27	water	-10000
158	27	water	-10000
159	27	water	-10000
160	27	water	-10000
161	27	water	-10000
162	27	water	-10000
163	27	water	-10000
164	27	water	-10000
165	27	water	-10000
166	27	water	-9781
167	27	water	-9561
168	27	water	-9506
169	27	water	-10000
170	27	water	-10000
171	27	water	-10000
172	27	water	-10000
173	27	water	-10000
174	27	water	-10000
175	27	water	-10000
176	27	water	-10000
177	27	water	-9891
178	27	water	-10000
179	27	water	-10000
180	27	water	-9726
181	27	water	-9232
182	27	water	-9012
183	27	water	-8628
184	27	water	-8518
185	27	water	-8079
186	27	water	-8299
187	27	water	-7914
188	27	water	-7475
189	27	water	-7146
190	27	water	-7859
191	27	water	-7969
192	27	water	-8299
193	27	water	-8848
194	27	water	-8902
195	27	water	-9232
196	27	water	-9012
197	27	water	-8244
198	27	water	-8079
199	27	water	-8079
0	28	water	-8299
1	28	water	-228
2	28	water	-338
3	28	water	-283
4	28	water	-338
5	28	water	-173
6	28	water	-777
7	28	water	-1051
8	28	water	-722
9	28	water	-1051
10	28	water	-1161
11	28	water	-997
12	28	water	-1491
13	28	water	-1820
14	28	water	-1600
15	28	water	-1216
16	28	water	-1326
17	28	water	-2040
18	28	water	-1985
19	28	water	-2150
20	28	water	-2479
21	28	water	-2808
22	28	water	-2150
23	28	water	-1875
24	28	water	-1491
25	28	water	-1710
26	28	water	-2095
27	28	water	-2644
28	28	water	-2863
29	28	water	-2534
30	28	water	-2534
31	28	water	-2534
32	28	water	-2259
33	28	water	-2424
34	28	water	-3028
35	28	water	-2863
36	28	water	-2479
37	28	water	-2644
38	28	water	-2369
39	28	water	-2863
40	28	water	-2973
41	28	water	-2204
42	28	water	-2040
43	28	water	-2534
44	28	water	-2918
45	28	water	-3138
46	28	water	-3687
47	28	water	-3742
48	28	water	-3687
49	28	water	-3632
50	28	water	-3412
51	28	water	-3522
52	28	water	-3467
53	28	water	-3467
54	28	water	-3851
55	28	water	-4291
56	28	water	-4565
57	28	water	-4181
58	28	water	-4126
59	28	water	-3851
60	28	water	-4016
61	28	water	-4016
62	28	water	-3742
63	28	water	-4236
64	28	water	-4016
65	28	water	-4126
66	28	water	-4455
67	28	water	-4950
68	28	water	-5444
69	28	water	-5553
70	28	water	-5553
71	28	water	-5663
72	28	water	-5718
73	28	water	-5663
74	28	water	-5444
75	28	water	-5444
76	28	water	-5773
77	28	water	-6157
78	28	water	-6542
79	28	water	-7255
80	28	water	-7530
81	28	water	-8353
82	28	water	-9122
83	28	water	-9122
84	28	water	-9177
85	28	water	-9342
86	28	water	-8957
87	28	water	-8902
88	28	water	-8957
89	28	water	-9122
90	28	water	-9067
91	28	water	-8957
92	28	water	-8518
93	28	water	-9012
94	28	water	-9561
95	28	water	-9397
96	28	water	-9891
97	28	water	-10000
98	28	water	-10000
99	28	water	-9616
100	28	water	-9397
101	28	water	-9067
102	28	water	-9342
103	28	water	-9671
104	28	water	-9891
105	28	water	-9946
106	28	water	-9891
107	28	water	-10000
108	28	water	-10000
109	28	water	-9726
110	28	water	-9671
111	28	water	-9891
112	28	water	-9891
113	28	water	-9891
114	28	water	-10000
115	28	water	-9561
116	28	water	-9122
117	28	water	-9506
118	28	water	-9616
119	28	water	-10000
120	28	water	-10000
121	28	water	-9836
122	28	water	-9177
123	28	water	-9671
124	28	water	-10000
125	28	water	-10000
126	28	water	-10000
127	28	water	-9891
128	28	water	-9891
129	28	water	-10000
130	28	water	-10000
131	28	water	-9891
132	28	water	-10000
133	28	water	-9836
134	28	water	-9506
135	28	water	-9506
136	28	water	-9012
137	28	water	-9122
138	28	water	-9067
139	28	water	-9122
140	28	water	-9122
141	28	water	-9451
142	28	water	-8848
143	28	water	-8518
144	28	water	-8793
145	28	water	-9122
146	28	water	-9781
147	28	water	-9891
148	28	water	-9781
149	28	water	-10000
150	28	water	-9397
151	28	water	-9561
152	28	water	-9781
153	28	water	-9836
154	28	water	-9891
155	28	water	-10000
156	28	water	-10000
157	28	water	-10000
158	28	water	-10000
159	28	water	-10000
160	28	water	-10000
161	28	water	-10000
162	28	water	-10000
163	28	water	-10000
164	28	water	-9946
165	28	water	-10000
166	28	water	-9781
167	28	water	-9891
168	28	water	-9726
169	28	water	-9836
170	28	water	-10000
171	28	water	-10000
172	28	water	-10000
173	28	water	-10000
174	28	water	-10000
175	28	water	-10000
176	28	water	-10000
177	28	water	-9891
178	28	water	-9451
179	28	water	-9891
180	28	water	-9506
181	28	water	-9616
182	28	water	-9451
183	28	water	-9232
184	28	water	-8628
185	28	water	-8408
186	28	water	-8244
187	28	water	-7914
188	28	water	-7585
189	28	water	-7750
190	28	water	-8079
191	28	water	-8353
192	28	water	-8244
193	28	water	-8463
194	28	water	-8848
195	28	water	-9012
196	28	water	-8793
197	28	water	-8189
198	28	water	-7969
199	28	water	-8079
0	29	water	-8463
1	29	water	-448
2	29	water	-502
3	29	water	-502
4	29	water	-722
5	29	water	-448
6	29	water	-1106
7	29	water	-1051
8	29	water	-667
9	29	water	-1161
10	29	water	-1381
11	29	water	-1491
12	29	water	-1381
13	29	water	-1820
14	29	water	-1765
15	29	water	-1326
16	29	water	-1216
17	29	water	-1271
18	29	water	-1875
19	29	water	-1875
20	29	water	-2259
21	29	water	-2314
22	29	water	-1985
23	29	water	-1875
24	29	water	-2204
25	29	water	-2259
26	29	water	-1820
27	29	water	-2589
28	29	water	-2863
29	29	water	-2918
30	29	water	-2369
31	29	water	-2534
32	29	water	-2204
33	29	water	-2314
34	29	water	-2699
35	29	water	-2699
36	29	water	-2095
37	29	water	-2314
38	29	water	-2589
39	29	water	-2808
40	29	water	-2479
41	29	water	-1820
42	29	water	-1985
43	29	water	-2204
44	29	water	-2699
45	29	water	-2863
46	29	water	-3412
47	29	water	-3632
48	29	water	-3961
49	29	water	-3906
50	29	water	-3742
51	29	water	-3632
52	29	water	-3467
53	29	water	-3412
54	29	water	-3851
55	29	water	-3961
56	29	water	-4400
57	29	water	-4236
58	29	water	-4016
59	29	water	-4016
60	29	water	-3577
61	29	water	-3357
62	29	water	-3687
63	29	water	-4236
64	29	water	-3851
65	29	water	-4126
66	29	water	-4785
67	29	water	-4565
68	29	water	-4785
69	29	water	-5279
70	29	water	-5004
71	29	water	-5004
72	29	water	-5169
73	29	water	-5499
74	29	water	-5334
75	29	water	-5444
76	29	water	-5608
77	29	water	-5938
78	29	water	-6487
79	29	water	-7420
80	29	water	-7969
81	29	water	-7914
82	29	water	-8353
83	29	water	-8079
84	29	water	-8573
85	29	water	-9067
86	29	water	-8573
87	29	water	-8793
88	29	water	-8957
89	29	water	-8573
90	29	water	-8628
91	29	water	-8793
92	29	water	-8902
93	29	water	-9616
94	29	water	-9616
95	29	water	-9451
96	29	water	-9671
97	29	water	-10000
98	29	water	-9891
99	29	water	-9726
100	29	water	-9836
101	29	water	-9122
102	29	water	-9122
103	29	water	-9671
104	29	water	-9671
105	29	water	-9726
106	29	water	-9891
107	29	water	-9946
108	29	water	-9946
109	29	water	-9891
110	29	water	-10000
111	29	water	-10000
112	29	water	-9891
113	29	water	-10000
114	29	water	-9726
115	29	water	-9397
116	29	water	-9012
117	29	water	-9342
118	29	water	-9561
119	29	water	-10000
120	29	water	-10000
121	29	water	-10000
122	29	water	-9451
123	29	water	-9726
124	29	water	-10000
125	29	water	-10000
126	29	water	-10000
127	29	water	-10000
128	29	water	-10000
129	29	water	-10000
130	29	water	-9836
131	29	water	-9616
